"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.WT_Rep1"	"Intensity.WT_Rep2"	"Intensity.WT_Rep3"	"Mean_wt"	"Median_wt"	"logFC"	"Pvalue_limma"
1736.8152	"Q9ESG2"	"Ropporin-1"	"Ropn1"	51596000	47219000	13359000	37391333.3333333	47219000	-0.875405250350741	0.400556191010807
1384.7133	"Q6P2B1"	"Transportin-3"	"Tnpo3"	7337600	2382700	796620	3505640	2382700	-0.482792150925317	0.667043157595504
1681.894	"P0DP43"	""	""	5771000	4132800	1823200	3909000	4132800	-1.27396855064076	0.227963205656611
2083.0442	"Q9Z2U1"	"Proteasome subunit alpha type-5"	"Psma5"	5004400	13391000	10713000	9702800	10713000	-1.33898444215305	0.231650435903548
1880.9956	"P47857"	"ATP-dependent 6-phosphofructokinase, muscle type"	"Pfkm"	13501000	4772300	2479000	6917433.33333333	4772300	-1.18478657485223	0.273858389729161
1156.5798	"P16381"	"ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10;ATP-dependent RNA helicase DDX3Y"	"Ddx3x;D1Pas1;Ddx3y"	15060000	7969600	2571400	8533666.66666667	7969600	-0.0808415780510421	0.938291510527544
1335.7075	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	140830000	149540000	31074000	107148000	140830000	-1.2731366481716	0.226818368629547
2040.0204	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	46854000	25633000	30924000	34470333.3333333	30924000	-0.87254119005485	0.40604158385954
2578.1807	"P19536"	"Cytochrome c oxidase subunit 5B, mitochondrial"	"Cox5b"	81773000	22911000	8174700	37619566.6666667	22911000	-1.62400095391097	0.174518499624972
1100.5462	"Q9JHJ7"	"Testisin"	"Prss21"	8004200	5895100	1513500	5137600	5895100	-0.266984178048604	0.799347062451389
1466.8708	"Q61025"	"Intraflagellar transport protein 20 homolog"	"Ift20"	0	4015400	1984700	2000033.33333333	1984700	-0.279306628021611	0.791161482175095
819.48544	"Q01320"	"DNA topoisomerase 2-alpha;DNA topoisomerase 2-beta"	"Top2a;Top2b"	25830000	11612000	5089200	14177066.6666667	11612000	-0.599330056314359	0.569986925413397
1927.9527	"Q62148"	"Retinal dehydrogenase 2"	"Aldh1a2"	17661000	9546100	0	9069033.33333333	9546100	-0.96047417714108	0.397531546593526
2758.1639	"Q99MR6"	"Serrate RNA effector molecule homolog"	"Srrt"	6876800	4161000	1897900	4311900	4161000	-0.921342397909258	0.398167278162728
1188.6754	"Q921M3"	"Splicing factor 3B subunit 3"	"Sf3b3"	8313200	5572600	2344000	5409933.33333333	5572600	-0.421667682159428	0.69467782323755
1691.9134	"Q9CZU3"	"Superkiller viralicidic activity 2-like 2"	"Skiv2l2"	5291300	3990300	1251700	3511100	3990300	-0.0666156668032347	0.9489943019326
1681.8635	"O08553"	"Dihydropyrimidinase-related protein 2"	"Dpysl2"	13048000	5985900	3059400	7364433.33333333	5985900	-0.0120653387476997	0.991546434912723
1355.8064	"Q9CR16"	"Peptidyl-prolyl cis-trans isomerase D"	"Ppid"	57991000	13380000	4952200	25441066.6666667	13380000	-0.247099615642023	0.82344049618847
1278.7071	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	90606000	58416000	23896000	57639333.3333333	58416000	-0.273546448352496	0.790899333237131
1557.8072	"Q9Z0N2"	"Eukaryotic translation initiation factor 2 subunit 3, X-linked;Eukaryotic translation initiation factor 2 subunit 3, Y-linked"	"Eif2s3x;Eif2s3y"	12439000	7335900	3253100	7676000	7335900	-0.667477733366222	0.540450597750613
1432.7636	"Q9R0Q3"	"Transmembrane emp24 domain-containing protein 2"	"Tmed2"	19238000	21118000	6964600	15773533.3333333	19238000	-0.521391762677971	0.632636866184779
2290.1117	"O35098"	"Dihydropyrimidinase-related protein 4"	"Dpysl4"	4330400	3015900	1390500	2912266.66666667	3015900	-0.190162158029873	0.856847107043191
1563.7967	"Q80Y75"	"DnaJ homolog subfamily B member 13"	"Dnajb13"	10531000	4616100	2076300	5741133.33333333	4616100	-0.891711959129525	0.395600635106717
1815.9308	"Q9D9X8"	"Sperm acrosome membrane-associated protein 3;Sperm acrosome membrane-associated protein 3, membrane form;Sperm acrosome membrane-associated protein 3, processed form"	"Spaca3"	0	15581000	2548600	6043200	2548600	-0.390366630969458	0.727817589173835
1174.6016	"P62141"	"Serine/threonine-protein phosphatase PP1-beta catalytic subunit"	"Ppp1cb"	11862000	7195700	2689000	7248900	7195700	-1.42959636951591	0.183351660890711
1673.9101	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	12862000	8817000	6748400	9475800	8817000	-0.794661875684926	0.439495220936114
844.44767	"Q9DA11"	"Lysozyme-like protein 6"	"Lyzl6"	9026300	4512100	1946500	5161633.33333333	4512100	-0.897555969514382	0.387804306714982
1677.9454	"Q60718"	"Disintegrin and metalloproteinase domain-containing protein 2"	"Adam2"	8292100	3458100	1850500	4533566.66666667	3458100	-1.58770993266471	0.131648205555718
2495.3231	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	98843000	37007000	33506000	56452000	37007000	-1.02933276555667	0.355894222860455
2003.0939	"Q9JJN4"	"Succinyl-CoA:3-ketoacid coenzyme A transferase 2B, mitochondrial;Succinyl-CoA:3-ketoacid coenzyme A transferase 2A, mitochondrial"	"Oxct2b;Oxct2a"	108090000	32093000	11610000	50597666.6666667	32093000	-3.69168016632257	0.00410468567591197
2147.9721	"P30416"	"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed"	"Fkbp4"	9968900	10024000	4438100	8143666.66666667	9968900	-2.2093484677827	0.0479755380385434
1370.7672	"Q5H8C4"	"Vacuolar protein sorting-associated protein 13A"	"Vps13a"	0	3436700	1272100	1569600	1272100	-0.504457524028073	0.625641410206438
2600.385	"Q9DBC7"	"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed"	"Prkar1a"	44829000	21227000	4768000	23608000	21227000	-0.769878081113111	0.478502756721445
1500.7262	"P62737"	"Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle"	"Acta2;Actg2"	155080000	46105000	30496000	77227000	46105000	-0.364549808880621	0.735648376787186
3449.7884	"P63260"	"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed;Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed"	"Actb;Actg1"	84692000	6627900	3712700	31677533.3333333	6627900	-0.252938808613209	0.816827707827538
2136.1401	"P61087"	"Ubiquitin-conjugating enzyme E2 K"	"Ube2k"	0	11743000	4897900	5546966.66666667	4897900	-0.381537757428473	0.725584358870068
1813.7863	"P56873"	"Sjoegren syndrome/scleroderma autoantigen 1 homolog"	"Sssca1"	7340100	6494800	1664800	5166566.66666667	6494800	-0.323912436711467	0.75583095239143
1433.7766	"Q9D0I9"	"Arginine--tRNA ligase, cytoplasmic"	"Rars"	7149600	4540100	1636800	4442166.66666667	4540100	-0.181191740618544	0.866706911962535
1065.5342	"Q61584"	"Fragile X mental retardation syndrome-related protein 1"	"Fxr1"	24632000	14417000	4328200	14459066.6666667	14417000	-1.2929512811134	0.25056047095416
2098.063	"P61079"	"Ubiquitin-conjugating enzyme E2 D3"	"Ube2d3"	46019000	28712000	13878000	29536333.3333333	28712000	-0.533555528032197	0.614735713821711
984.50288	"P61089"	"Ubiquitin-conjugating enzyme E2 N"	"Ube2n"	17179000	7255800	2940500	9125100	7255800	-1.33093331060095	0.252936751446618
1270.6631	"Q6P5F9"	"Exportin-1"	"Xpo1"	11128000	8721300	3205200	7684833.33333333	8721300	-0.5164260667656	0.63604875150368
2485.2489	"Q61823"	"Programmed cell death protein 4"	"Pdcd4"	24273000	16011000	6929400	15737800	16011000	-0.149007001879442	0.88462405357626
1685.8625	"Q8K212"	"Phosphofurin acidic cluster sorting protein 1"	"Pacs1"	7043500	4577500	1620800	4413933.33333333	4577500	-0.0720141578772836	0.944303720344918
1232.6401	"P17563"	"Selenium-binding protein 1;Selenium-binding protein 2"	"Selenbp1;Selenbp2"	0	6356800	4327400	3561400	4327400	-0.0773449236326485	0.942720177732336
1156.6703	"Q6P4T2"	"U5 small nuclear ribonucleoprotein 200 kDa helicase"	"Snrnp200"	6658000	4305800	1546300	4170033.33333333	4305800	-1.12133962568839	0.286620536304548
1662.789	"Q9JMB7"	"Piwi-like protein 1"	"Piwil1"	10591000	12367000	6426300	9794766.66666667	10591000	-0.593140461209275	0.564670916113193
1649.8447	"Q6Q477"	"Calcium-transporting ATPase;Plasma membrane calcium-transporting ATPase 2;Plasma membrane calcium-transporting ATPase 1"	"Atp2b4;Atp2b2;Atp2b1"	4694700	2026200	1642600	2787833.33333333	2026200	-0.148750967906478	0.889362606749134
1751.8002	"Q60749"	"KH domain-containing, RNA-binding, signal transduction-associated protein 1"	"Khdrbs1"	39638000	13102000	4216500	18985500	13102000	-0.847157996498605	0.456367310631005
2926.3064	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	24249000	8802300	5553900	12868400	8802300	-1.26985515544963	0.25044655626581
1351.6044	"P54775"	"26S protease regulatory subunit 6B"	"Psmc4"	12700000	4073000	1512500	6095166.66666667	4073000	-0.276367349521739	0.804080010594449
990.49819	"Q8K310"	"Matrin-3"	"Matr3"	6507400	5829900	3346700	5228000	5829900	-1.04385242054807	0.327863049791985
2068.9623	"P70122"	"Ribosome maturation protein SBDS"	"Sbds"	6309700	3782200	2122900	4071600	3782200	-0.447268701390216	0.664915095610748
1989.0612	"P45591"	"Cofilin-2"	"Cfl2"	41925000	16321000	6639300	21628433.3333333	16321000	-0.331618959017348	0.752608902450691
2443.2305	"P20029"	"78 kDa glucose-regulated protein"	"Hspa5"	22587000	22692000	6960500	17413166.6666667	22587000	-0.799336701426797	0.459547936425692
1458.7314	"P32037"	"Solute carrier family 2, facilitated glucose transporter member 3"	"Slc2a3"	168130000	73803000	36025000	92652666.6666667	73803000	-1.62688823837377	0.139321103272058
3232.6252	"Q8VDP4"	"Cell cycle and apoptosis regulator protein 2"	"Ccar2"	7834200	4426800	1539000	4600000	4426800	-0.386092232016571	0.721179796005146
2084.8546	"Q6ZQI3"	"Malectin"	"Mlec"	16664000	4572000	2561500	7932500	4572000	-0.522056142178861	0.639653509588124
2604.2667	"A3KGV1"	"Outer dense fiber protein 2"	"Odf2"	115180000	35375000	15671000	55408666.6666667	35375000	-2.80977879516325	0.0301901352674006
1158.6496	"P10630"	"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed"	"Eif4a2"	5650900	8793500	3344100	5929500	5650900	-1.1481033271807	0.276409494074812
3480.6645	"O70133"	"ATP-dependent RNA helicase A"	"Dhx9"	4486500	6033600	3910700	4810266.66666667	4486500	-0.407518003378262	0.693770327286549
2690.3017	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	129930000	68098000	29315000	75781000	68098000	-1.1802192736705	0.265219871255025
1292.6653	"P70696"	"Histone H2B type 1-A"	"Hist1h2ba"	25793000	0	3713700	9835566.66666667	3713700	-0.478976849755263	0.690355420702519
1996.9353	"Q61316"	"Heat shock 70 kDa protein 4"	"Hspa4"	28462000	21923000	11644000	20676333.3333333	21923000	-2.02969970181188	0.0981900635321425
1397.6497	"P17156"	"Heat shock-related 70 kDa protein 2"	"Hspa2"	215110000	200250000	90752000	168704000	200250000	-0.41460959593912	0.687143195447205
2410.1839	"P24549"	"Aldehyde dehydrogenase, cytosolic 1;Retinal dehydrogenase 1"	"Aldh1a7;Aldh1a1"	630560000	131860000	87466000	283295333.333333	131860000	-0.763242397126799	0.498328047205208
2938.4382	"P24549"	"Aldehyde dehydrogenase, cytosolic 1;Retinal dehydrogenase 1"	"Aldh1a7;Aldh1a1"	118470000	9949700	64110000	64176566.6666667	64110000	-0.870949850751547	0.421098586385326
1398.6562	"Q8BFR5"	"Elongation factor Tu, mitochondrial"	"Tufm"	13817000	5930000	3845600	7864200	5930000	-0.848157326763522	0.443998975307219
2072.046	"Q3TC72"	"Fumarylacetoacetate hydrolase domain-containing protein 2A"	"Fahd2"	10702000	8403400	3251600	7452333.33333333	8403400	-0.637033696612471	0.542071324800566
3125.4764	"Q62446"	"Peptidyl-prolyl cis-trans isomerase FKBP3"	"Fkbp3"	7115200	6655200	4942000	6237466.66666667	6655200	-1.29929755646009	0.229534842940746
821.42832	"P08249"	"Malate dehydrogenase, mitochondrial"	"Mdh2"	44149000	6940200	3541000	18210066.6666667	6940200	-0.752014123307288	0.538433032069741
1375.6943	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	7801700	2077200	1128100	3669000	2077200	-0.955984140011798	0.379560217051652
2153.0237	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	44805000	9325200	15731000	23287066.6666667	15731000	-2.23161329780109	0.0586215586145264
1831.9237	"O08709"	"Peroxiredoxin-6"	"Prdx6"	40766000	2837900	10983000	18195633.3333333	10983000	-0.883855854525087	0.438763046080387
2515.2846	"Q9CR68"	"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11"	"Uqcrfs1"	0	5184800	2115800	2433533.33333333	2115800	-0.0437657358826275	0.966886315265953
1351.6884	"Q62087"	"Serum paraoxonase/lactonase 3"	"Pon3"	7603800	1738900	0	3114233.33333333	1738900	-0.384841835849615	0.72546331921598
1478.675	"P10649"	"Glutathione S-transferase Mu 1"	"Gstm1"	24571000	4319300	27514000	18801433.3333333	24571000	-1.76396383828306	0.119752803823572
2296.0972	"P31230"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2"	"Aimp1"	28650000	4088900	2336600	11691833.3333333	4088900	-0.749940108537874	0.516867748194665
1591.7631	"P63158"	"High mobility group protein B1"	"Hmgb1"	31305000	9482000	9952700	16913233.3333333	9952700	-0.5515447452924	0.637642592525987
1591.7631	"P30681"	"High mobility group protein B2"	"Hmgb2"	40287000	16053000	12254000	22864666.6666667	16053000	-1.97836793293245	0.0805138279212374
1375.7347	"Q45VK7"	"Cytoplasmic dynein 2 heavy chain 1"	"Dync2h1"	2972100	1917000	743710	1877603.33333333	1917000	-0.633142816934826	0.540764040415738
1402.7456	"P46471"	"26S protease regulatory subunit 7"	"Psmc2"	5061300	3206000	2349200	3538833.33333333	3206000	-0.589324982451768	0.577594723569024
2845.4345	"P06745"	"Glucose-6-phosphate isomerase"	"Gpi"	87518000	8996600	24875000	40463200	24875000	-1.14033173258988	0.339234434964508
1735.8127	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	16562000	10863000	8665900	12030300	10863000	-1.69109503821804	0.118706722903796
2095.0404	"P80317"	"T-complex protein 1 subunit zeta"	"Cct6a"	51990000	4168800	3420600	19859800	4168800	-0.771010462082217	0.527221002768349
1429.7817	"P15626"	"Glutathione S-transferase Mu 2"	"Gstm2"	79218000	8108400	22026000	36450800	22026000	-2.01396570361623	0.0868573958750297
1279.6561	"Q9D8E6"	"60S ribosomal protein L4"	"Rpl4"	35615000	9016000	3788500	16139833.3333333	9016000	-0.380191691883401	0.718997032005762
1727.9855	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	192170000	62749000	23606000	92841666.6666667	62749000	-1.00924736789796	0.356316085085102
902.5073	"Q9QYF1"	"Retinol dehydrogenase 11"	"Rdh11"	439540	2403700	1497900	1447046.66666667	1497900	-0.426762863525079	0.68366253164338
1319.7449	"Q9CXY6"	"Interleukin enhancer-binding factor 2"	"Ilf2"	25958000	9905000	3554400	13139133.3333333	9905000	-0.264112727786598	0.803907337463514
1571.8155	"Q9D8N0"	"Elongation factor 1-gamma"	"Eef1g"	82667000	28693000	20383000	43914333.3333333	28693000	-1.8157499273206	0.121580965243641
2114.0929	"P56399"	"Ubiquitin carboxyl-terminal hydrolase 5"	"Usp5"	18658000	11913000	6264300	12278433.3333333	11913000	-0.314183905990715	0.76197004553456
1186.6921	"Q9D8E6"	"60S ribosomal protein L4"	"Rpl4"	16573000	1470400	1760700	6601366.66666667	1760700	-0.586843717671944	0.609077873223369
944.49271	"P54227"	"Stathmin;Stathmin-4;Stathmin-2"	"Stmn1;Stmn4;Stmn2"	49951000	12506000	10173000	24210000	12506000	-1.5712180064163	0.179507007374034
2035.9772	"Q3TDN2"	"FAS-associated factor 2"	"Faf2"	3151700	2918600	1280400	2450233.33333333	2918600	-0.252800629152723	0.810213085862285
785.42832	"P10126"	"Elongation factor 1-alpha 1"	"Eef1a1"	500830000	171650000	64779000	245753000	171650000	-2.24545459700262	0.102444607479843
1992.9124	"Q61074"	"Protein phosphatase 1G"	"Ppm1g"	6589000	2809500	2649100	4015866.66666667	2809500	-0.514904046178215	0.628066460062466
1334.6718	"P32020"	"Non-specific lipid-transfer protein"	"Scp2"	23717000	8979000	3738500	12144833.3333333	8979000	-0.400707370567006	0.724066968530189
2444.2621	"Q9D892"	"Inosine triphosphate pyrophosphatase"	"Itpa"	0	22780000	19265000	14015000	19265000	-0.8400223651604	0.483174389067843
2198.1107	"Q3UGR5"	"Haloacid dehalogenase-like hydrolase domain-containing protein 2"	"Hdhd2"	0	4403900	1825900	2076600	1825900	-0.229114596713899	0.825494628478505
2027.115	"P97822"	"Acidic leucine-rich nuclear phosphoprotein 32 family member E"	"Anp32e"	12098000	5629000	3570900	7099300	5629000	-0.156463909872571	0.88385932842927
1695.8216	"P47757"	"F-actin-capping protein subunit beta"	"Capzb"	7087800	12757000	5430300	8425033.33333333	7087800	-0.181601490424865	0.86550971690831
2097.1722	"Q91Z31"	"Polypyrimidine tract-binding protein 2"	"Ptbp2"	9668800	24426000	9999200	14698000	9999200	-0.629450582930329	0.53901819797607
2799.345	"Q8BP92"	"Reticulocalbin-2"	"Rcn2"	27356000	19561000	13505000	20140666.6666667	19561000	-1.72098507058817	0.135725823591155
1414.7919	"P27612"	"Phospholipase A-2-activating protein"	"Plaa"	0	3745600	1614000	1786533.33333333	1614000	-0.0021724393183021	0.998351993137746
3228.4876	"Q01853"	"Transitional endoplasmic reticulum ATPase"	"Vcp"	58119000	17727000	3777800	26541266.6666667	17727000	-0.332531143781335	0.776311188260242
750.35819	"P11499"	"Heat shock protein HSP 90-beta"	"Hsp90ab1"	24084000	15616000	7795700	15831900	15616000	-0.906149270439624	0.444627599707885
2098.9953	"Q61166"	"Microtubule-associated protein RP/EB family member 1"	"Mapre1"	0	2770000	3136500	1968833.33333333	2770000	-0.208139856465272	0.841513092045176
1422.7143	"Q8C5P7"	"Testis development-related protein"	"Tdrp"	1594600	2401100	686130	1560610	1594600	-0.00341108241437546	0.997357173913654
2959.2858	"P14211"	"Calreticulin"	"Calr"	300130000	85322000	44025000	143159000	85322000	-0.331478141342979	0.760356603556494
998.50327	"Q8BGD9"	"Eukaryotic translation initiation factor 4B"	"Eif4b"	3326400	1901000	1157900	2128433.33333333	1901000	-0.14478556816424	0.890315976053937
1301.6867	"P15626"	"Glutathione S-transferase Mu 2"	"Gstm2"	173110000	99497000	23863000	98823333.3333333	99497000	-0.677847535086357	0.536151411920669
2548.1605	"Q00896"	"Alpha-1-antitrypsin 1-1;Alpha-1-antitrypsin 1-3"	"Serpina1a;Serpina1c"	84260000	35295000	52728000	57427666.6666667	52728000	-1.53002259912731	0.221378800308397
1284.6925	"P52194"	"Calmegin"	"Clgn"	109310000	30139000	18253000	52567333.3333333	30139000	-2.7716766475251	0.0133144126264347
2470.3294	"P62774"	"Myotrophin"	"Mtpn"	25931000	8773800	10739000	15147933.3333333	10739000	-0.453663767672909	0.685761381168233
1242.7184	"Q02053"	"Ubiquitin-like modifier-activating enzyme 1;Ubiquitin-like modifier-activating enzyme 1 Y"	"Uba1;Uba1y"	8149100	1288200	1039500	3492266.66666667	1288200	-0.203167299867813	0.855016259908953
2466.1625	"Q9Z1M8"	"Protein Red"	"Ik"	4592900	4182100	1290200	3355066.66666667	4182100	-0.303779480022329	0.770301961909451
1451.7773	"P24472"	"Glutathione S-transferase A4"	"Gsta4"	40886000	16460000	14277000	23874333.3333333	16460000	-0.118164346295315	0.908824053634278
2151.067	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	20365000	5071400	4832400	10089600	5071400	-1.8362306461602	0.107390565980395
914.51853	"P84228"	"Histone H3.1;Histone H3.2"	"Hist1h3a;Hist1h3b"	173200000	16304000	4551500	64685166.6666667	16304000	-0.631749361001887	0.626763891849319
1587.8468	"P20029"	"78 kDa glucose-regulated protein"	"Hspa5"	152470000	65962000	48738000	89056666.6666667	65962000	-0.667882836746093	0.542814197383556
1239.6459	"Q91XV3"	"Brain acid soluble protein 1"	"Basp1"	40045000	2937500	2006400	14996300	2937500	-1.09702052823309	0.37800764987952
833.44945	"P60122"	"RuvB-like 1"	"Ruvbl1"	11293000	7177200	3361300	7277166.66666667	7177200	-0.659512715222404	0.540268411995399
2908.3318	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	43001000	10055000	6603000	19886333.3333333	10055000	-0.341536510540973	0.754044114911954
